Date,Power_kW,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_day,Hour,Weekday,Month
2017-05-07 01:00:00,92.4066722,15.4,79.6,0.0,0.0,1020,0.858,0.0,1,6,5
2017-05-07 02:00:00,91.5147874,14.87,77.1,1.614,2.516,1020,0.665,0.0,2,6,5
2017-05-07 03:00:00,85.2904929,14.44,74.0,3.648,4.025,1019,0.969,0.0,3,6,5
2017-05-07 04:00:00,82.7097158,14.16,73.7,1.195,2.516,1019,1.357,0.0,4,6,5
2017-05-07 05:00:00,77.8975086,14.18,70.0,0.0,0.0,1019,0.6920000000000001,0.0,5,6,5
2017-05-07 06:00:00,77.5974138,14.18,74.5,0.629,2.516,1020,30.41,0.0,6,6,5
2017-05-07 07:00:00,75.6156809,14.72,71.1,1.5930000000000002,2.264,1020,218.4,0.0,7,6,5
2017-05-07 08:00:00,80.49126690000001,16.63,59.83,3.795,5.032,1020,415.8,0.0,8,6,5
2017-05-07 09:00:00,77.9404611,17.72,58.89,2.935,4.5280000000000005,1020,604.8,0.0,9,6,5
2017-05-07 10:00:00,79.960374,18.62,52.5,3.564,4.78,1020,767.0,0.0,10,6,5
2017-05-07 11:00:00,83.54566690000001,19.78,46.69,3.858,4.5280000000000005,1019,882.0,0.0,11,6,5
2017-05-07 12:00:00,86.3219256,22.69,35.44,1.1740000000000002,1.509,1019,942.0,0.0,12,6,5
2017-05-07 13:00:00,85.92905340000002,24.74,29.8,1.845,3.2710000000000004,1018,948.0,0.0,13,6,5
2017-05-07 14:00:00,88.9790627,26.09,27.34,1.3630000000000002,2.013,1018,906.0,0.0,14,6,5
2017-05-07 15:00:00,94.3213992,23.68,30.06,4.885,6.0379999999999985,1017,796.0,0.0,15,6,5
2017-05-07 16:00:00,99.6215468,23.1,29.25,6.122000000000001,7.04,1016,650.7,0.0,16,6,5
2017-05-07 17:00:00,101.2541236,22.04,38.19,5.619,7.04,1017,492.9,0.0,17,6,5
2017-05-07 18:00:00,102.4461032,20.88,36.83,6.352,8.3,1017,258.0,0.0,18,6,5
2017-05-07 19:00:00,96.1905011,20.17,38.39,6.352,7.8,1017,73.7,0.0,19,6,5
2017-05-07 20:00:00,92.4314892,19.22,40.96,5.5139999999999985,6.541,1017,0.083,0.0,20,6,5
2017-05-07 21:00:00,92.5739006,19.35,43.83,0.0,0.0,1017,0.138,0.0,21,6,5
2017-05-07 22:00:00,90.5608601,19.0,44.84,0.0,0.0,1017,0.055,0.0,22,6,5
2017-05-07 23:00:00,94.3729422,18.69,44.4,0.0,0.0,1017,0.028,0.0,23,6,5
2017-05-08 00:00:00,91.1984661,18.47,45.45,0.0,0.0,1017,0.055,0.0,0,0,5
2017-05-08 01:00:00,89.6966558,17.93,47.61,0.0,0.0,1016,0.138,0.0,1,0,5
2017-05-08 02:00:00,83.1997561,17.3,50.12,0.0,0.0,1016,0.0,0.0,2,0,5
2017-05-08 03:00:00,80.555982,17.6,48.52,0.0,0.0,1016,0.055,0.0,3,0,5
2017-05-08 04:00:00,82.44684649999998,16.43,53.43,0.0,0.0,1016,0.083,0.0,4,0,5
2017-05-08 05:00:00,92.1140225,16.02,63.66,0.0,0.0,1016,0.443,0.0,5,0,5
2017-05-08 06:00:00,96.5997907,16.34,64.87,0.0,0.0,1016,37.99,0.0,6,0,5
2017-05-08 07:00:00,181.7640987,17.84,57.22,0.0,0.0,1017,231.4,0.0,7,0,5
2017-05-08 08:00:00,272.8043087,19.93,49.54,0.797,1.258,1017,400.2,0.0,8,0,5
2017-05-08 09:00:00,294.11963,19.66,54.83,2.076,2.767,1017,602.6,0.0,9,0,5
2017-05-08 10:00:00,300.6144298,21.1,48.47,0.21,0.503,1017,762.0,0.0,10,0,5
2017-05-08 11:00:00,306.8480784,21.57,38.87,2.935,3.522,1017,914.0,0.0,11,0,5
2017-05-08 12:00:00,321.4133666,23.18,35.03,4.004,5.032,1016,959.0,0.0,12,0,5
2017-05-08 13:00:00,328.5238189,23.14,34.85,4.759,5.283,1016,990.0,0.0,13,0,5
2017-05-08 14:00:00,344.9234651999999,23.46,31.86,0.0,0.0,1015,915.0,0.0,14,0,5
2017-05-08 15:00:00,337.505473,23.88,33.81,3.019,4.025,1015,819.0,0.0,15,0,5
2017-05-08 16:00:00,328.3659446000001,24.57,29.85,1.384,2.264,1014,615.5,0.0,16,0,5
2017-05-08 17:00:00,293.9642374,23.8,32.13,3.124,3.774,1014,467.8,0.0,17,0,5
2017-05-08 18:00:00,256.0518792,22.31,39.06,4.3610000000000015,5.032,1013,267.8,0.0,18,0,5
2017-05-08 19:00:00,195.9620953,20.67,42.39,4.57,5.283,1013,43.19,0.0,19,0,5
2017-05-08 20:00:00,145.3640503,19.28,50.97,0.6920000000000001,2.264,1013,0.111,0.0,20,0,5
2017-05-08 21:00:00,123.6264582,18.27,54.1,0.0,0.0,1013,0.055,0.0,21,0,5
2017-05-08 22:00:00,125.113951,17.87,55.77,0.0,0.0,1013,0.415,0.0,22,0,5
2017-05-08 22:00:00,125.113951,17.85,56.23,0.0,0.0,1013,0.194,0.0,22,0,5
2017-05-08 23:00:00,115.4322666,17.5,56.22,0.0,0.0,1012,0.305,0.0,23,0,5
2017-05-08 23:00:00,115.4322666,17.52,56.1,0.0,0.0,1012,0.305,0.0,23,0,5
2017-05-09 00:00:00,112.2648538,17.1,58.21,0.0,0.0,1012,0.388,0.0,0,1,5
2017-05-09 00:00:00,112.2648538,17.17,58.23,0.042,0.503,1012,0.72,0.0,0,1,5
2017-05-09 01:00:00,95.0825175,17.19,62.36,0.0,0.0,1011,0.665,0.0,1,1,5
2017-05-09 01:00:00,95.0825175,17.23,62.22,0.0,0.0,1011,0.471,0.0,1,1,5
2017-05-09 02:00:00,91.6171098,16.77,60.99,0.0,0.0,1010,0.471,0.0,2,1,5
2017-05-09 02:00:00,91.6171098,16.77,60.79,0.0,0.0,1010,0.138,0.0,2,1,5
2017-05-09 03:00:00,91.8950602,16.77,64.72,0.0,0.0,1010,0.997,0.0,3,1,5
2017-05-09 03:00:00,91.8950602,16.82,64.7,0.0,0.0,1010,0.8029999999999999,0.0,3,1,5
2017-05-09 04:00:00,92.3976999,15.8,65.7,0.0,0.0,1010,0.6920000000000001,0.0,4,1,5
2017-05-09 04:00:00,92.3976999,15.8,65.87,0.0,0.0,1010,0.858,0.0,4,1,5
2017-05-09 05:00:00,99.15346,14.8,72.3,0.0,0.0,1009,1.08,0.0,5,1,5
2017-05-09 05:00:00,99.15346,14.81,72.0,0.0,0.0,1009,1.329,0.0,5,1,5
2017-05-09 06:00:00,119.2139956,14.99,75.7,0.0,0.0,1010,35.63,0.0,6,1,5
2017-05-09 06:00:00,119.2139956,15.04,76.0,0.0,0.0,1010,35.44,0.0,6,1,5
2017-05-09 07:00:00,185.5826714,15.14,78.9,0.0,0.0,1009,174.1,0.0,7,1,5
2017-05-09 07:00:00,185.5826714,15.08,79.1,0.0,0.0,1009,150.7,0.0,7,1,5
2017-05-09 08:00:00,262.6169302,15.87,72.0,0.0,0.0,1009,255.0,0.0,8,1,5
2017-05-09 08:00:00,262.6169302,15.87,72.0,0.0,0.0,1009,255.0,0.0,8,1,5
2017-05-09 09:00:00,298.0821413,16.15,69.3,0.063,0.755,1010,198.7,0.0,9,1,5
2017-05-09 09:00:00,298.0821413,16.15,69.3,0.063,0.755,1010,198.7,0.0,9,1,5
2017-05-09 10:00:00,322.8306082,16.67,63.45,5.996,6.541,1010,1030.0,0.0,10,1,5
2017-05-09 10:00:00,322.8306082,16.67,63.45,5.996,6.541,1010,1030.0,0.0,10,1,5
2017-05-09 11:00:00,325.1196901,17.32,60.78,7.04,9.56,1010,933.0,0.0,11,1,5
2017-05-09 11:00:00,325.1196901,17.32,60.78,7.04,9.56,1010,933.0,0.0,11,1,5
2017-05-09 12:00:00,340.0780414,17.97,54.02,6.96,8.55,1010,964.0,0.0,12,1,5
2017-05-09 12:00:00,340.0780414,17.97,54.02,6.96,8.55,1010,964.0,0.0,12,1,5
2017-05-09 13:00:00,340.1005676000001,18.69,56.99,7.95,9.31,1009,670.1,0.0,13,1,5
2017-05-09 13:00:00,340.1005676000001,18.69,56.99,7.95,9.31,1009,670.1,0.0,13,1,5
2017-05-09 14:00:00,358.2631754,16.85,68.06,10.38,11.57,1009,243.8,0.0,14,1,5
2017-05-09 14:00:00,358.2631754,16.85,68.06,10.38,11.57,1009,243.8,0.0,14,1,5
2017-05-09 15:00:00,348.4852774,17.73,70.2,7.67,10.06,1008,957.0,0.1,15,1,5
2017-05-09 15:00:00,348.4852774,17.73,70.2,7.67,10.06,1008,957.0,0.1,15,1,5
2017-05-09 16:00:00,331.2809876,17.84,67.51,7.3,10.31,1008,699.0,0.2,16,1,5
2017-05-09 16:00:00,331.2809876,17.84,67.51,7.3,10.31,1008,699.0,0.2,16,1,5
2017-05-09 17:00:00,293.8594333000001,16.91,69.98,8.37,9.56,1008,151.5,0.2,17,1,5
2017-05-09 17:00:00,293.8594333000001,16.91,69.98,8.37,9.56,1008,151.5,0.2,17,1,5
2017-05-09 18:00:00,239.2809324,16.44,73.3,5.367000000000001,7.8,1008,49.99,0.2,18,1,5
2017-05-09 18:00:00,239.2809324,16.44,73.3,5.367000000000001,7.8,1008,49.99,0.2,18,1,5
2017-05-09 19:00:00,185.5862985,15.86,80.2,5.6610000000000005,7.04,1008,38.17,0.4,19,1,5
2017-05-09 19:00:00,185.5862985,15.86,80.2,5.6610000000000005,7.04,1008,38.17,0.4,19,1,5
2017-05-09 20:00:00,141.41604740000002,15.85,80.8,3.564,5.283,1008,0.609,0.6,20,1,5
2017-05-09 20:00:00,141.41604740000002,15.85,80.8,3.564,5.283,1008,0.609,0.6,20,1,5
2017-05-09 21:00:00,122.7675991,16.06,80.3,4.256,5.032,1008,0.332,0.6,21,1,5
2017-05-09 21:00:00,122.7675991,16.06,80.3,4.256,5.032,1008,0.332,0.6,21,1,5
2017-05-09 22:00:00,123.1205732,15.82,79.5,5.22,6.792999999999998,1008,0.72,0.6,22,1,5
2017-05-09 22:00:00,123.1205732,15.82,79.5,5.22,6.792999999999998,1008,0.72,0.6,22,1,5
2017-05-09 23:00:00,116.9936377,15.93,78.6,3.3960000000000004,4.277,1008,1.108,0.6,23,1,5
2017-05-09 23:00:00,116.9936377,15.93,78.6,3.3960000000000004,4.277,1008,1.108,0.6,23,1,5
2017-05-10 00:00:00,106.6018053,15.77,78.2,4.948,7.3,1008,0.748,0.6,0,2,5
2017-05-10 00:00:00,106.6018053,15.77,78.2,4.948,7.3,1008,0.748,0.6,0,2,5
2017-05-10 01:00:00,94.1089275,15.6,79.7,4.172,5.535,1007,1.163,0.0,1,2,5
2017-05-10 01:00:00,94.1089275,15.6,79.7,4.172,5.535,1007,1.163,0.0,1,2,5
2017-05-10 02:00:00,86.7147978,15.39,82.0,3.962,4.5280000000000005,1006,1.052,0.0,2,2,5
2017-05-10 02:00:00,86.7147978,15.39,82.0,3.962,4.5280000000000005,1006,1.052,0.0,2,2,5
2017-05-10 03:00:00,83.818463,15.21,83.2,3.648,4.78,1006,0.0,0.0,3,2,5
2017-05-10 03:00:00,83.818463,15.21,83.2,3.648,4.78,1006,0.0,0.0,3,2,5
2017-05-10 04:00:00,91.2908617,15.41,81.5,5.367000000000001,6.0379999999999985,1005,0.415,0.0,4,2,5
2017-05-10 04:00:00,91.2908617,15.41,81.5,5.367000000000001,6.0379999999999985,1005,0.415,0.0,4,2,5
2017-05-10 05:00:00,91.9767654,15.18,81.4,4.717,6.792999999999998,1004,2.713,0.3,5,2,5
2017-05-10 05:00:00,91.9767654,15.18,81.4,4.717,6.792999999999998,1004,2.713,0.3,5,2,5
2017-05-10 06:00:00,111.17080590000002,15.26,81.7,2.9560000000000004,3.522,1004,20.41,0.3,6,2,5
2017-05-10 06:00:00,111.17080590000002,15.26,81.7,2.9560000000000004,3.522,1004,20.41,0.3,6,2,5
2017-05-10 07:00:00,190.6088775,15.76,77.9,6.372999999999998,7.55,1004,163.1,0.3,7,2,5
2017-05-10 07:00:00,190.6088775,15.76,77.9,6.372999999999998,7.55,1004,163.1,0.3,7,2,5
2017-05-10 08:00:00,261.95966150000004,16.38,72.3,8.16,9.81,1003,210.8,0.3,8,2,5
2017-05-10 09:00:00,295.3980873,16.72,69.88,8.05,10.06,1003,146.8,0.3,9,2,5
2017-05-10 10:00:00,317.5254972,17.41,64.86,8.45,11.57,1003,313.8,0.4,10,2,5
2017-05-10 11:00:00,340.044443,16.3,73.7,12.94,16.1,1002,211.4,1.3,11,2,5
2017-05-10 12:00:00,356.675651,15.99,79.7,9.48,12.33,1002,365.1,4.0,12,2,5
2017-05-10 13:00:00,332.2160158000001,16.16,80.5,11.28,14.09,1001,387.2,4.2,13,2,5
2017-05-10 14:00:00,354.0034328000001,16.16,77.4,8.87,11.57,1001,67.13,6.6,14,2,5
2017-05-10 15:00:00,354.20273239999995,16.11,75.4,8.01,10.82,1001,487.9,8.2,15,2,5
2017-05-10 16:00:00,334.7336049999999,16.26,70.9,11.09,12.58,1000,208.7,8.2,16,2,5
2017-05-10 17:00:00,298.1212758,16.34,72.9,10.13,12.33,1000,153.2,8.2,17,2,5
2017-05-10 18:00:00,265.9298088,16.57,68.04,9.12,10.82,1000,181.9,8.2,18,2,5
2017-05-10 19:00:00,197.127158,15.97,68.43,8.2,10.31,1000,55.45,8.2,19,2,5
2017-05-10 20:00:00,157.64541090000003,15.65,68.31,8.62,11.57,1000,0.8029999999999999,8.2,20,2,5
2017-05-10 21:00:00,121.089779,15.46,72.3,5.199,6.289,1000,1.135,8.2,21,2,5
2017-05-10 22:00:00,117.1597207,15.11,74.2,6.835,10.57,1000,0.498,8.9,22,2,5
2017-05-10 23:00:00,107.0949,15.11,74.3,6.792999999999998,7.8,1000,0.858,9.0,23,2,5
2017-05-11 00:00:00,98.7084721,13.32,77.8,8.97,10.31,1000,0.36,11.2,0,3,5
2017-05-11 07:00:00,181.9670254,14.45,77.7,7.59,10.57,1000,122.2,0.1,7,3,5
2017-05-11 08:00:00,267.2830989,13.68,78.1,10.92,13.33,1001,58.23,2.8,8,3,5
2017-05-11 09:00:00,306.5250756,15.46,74.9,6.185,9.06,1002,568.1,5.3,9,3,5
2017-05-11 10:00:00,321.0153401,16.46,67.04,6.814,8.55,1002,837.0,5.3,10,3,5
2017-05-11 11:00:00,329.9061258,15.83,69.94,12.29,13.59,1002,355.0,5.3,11,3,5
2017-05-11 12:00:00,347.6552442,17.08,64.86,8.41,12.08,1002,923.0,5.3,12,3,5
2017-05-11 13:00:00,353.7474359,16.61,61.33,8.7,12.08,1002,968.0,5.4,13,3,5
2017-05-11 14:00:00,347.3099061000001,17.45,63.4,9.98,12.33,1002,935.0,5.4,14,3,5
2017-05-11 15:00:00,351.3109792,14.96,67.66,6.164,8.05,1002,398.9,6.1,15,3,5
2017-05-11 16:00:00,332.39508,16.76,63.59,9.22,12.83,1002,517.3,6.1,16,3,5
2017-05-11 17:00:00,307.1813898,16.22,68.63,10.06,12.08,1002,164.5,6.2,17,3,5
2017-05-11 17:00:00,307.1813898,16.28,68.22,11.28,15.6,1002,172.8,0.1,17,3,5
2017-05-11 18:00:00,270.4323762,16.23,71.1,10.04,11.57,1002,161.9,6.2,18,3,5
2017-05-11 18:00:00,270.4323762,16.48,70.0,8.68,14.09,1002,135.7,0.1,18,3,5
2017-05-11 19:00:00,215.9546705,15.95,71.3,7.92,11.32,1003,25.05,6.2,19,3,5
2017-05-11 19:00:00,215.9546705,16.0,70.9,6.436,7.55,1003,32.05,0.1,19,3,5
2017-05-11 20:00:00,167.0249006,15.67,74.4,8.41,9.56,1003,0.637,6.2,20,3,5
2017-05-11 20:00:00,167.0249006,15.66,74.3,8.22,10.82,1003,0.498,0.1,20,3,5
2017-05-11 21:00:00,124.9807028,15.61,72.0,9.1,10.31,1004,0.415,6.2,21,3,5
2017-05-11 21:00:00,124.9807028,15.62,72.3,5.807,7.8,1004,0.8859999999999999,0.1,21,3,5
2017-05-11 22:00:00,115.9009261,15.5,75.0,8.95,10.31,1004,0.305,6.2,22,3,5
2017-05-11 22:00:00,115.9009261,15.51,75.2,5.7860000000000005,7.04,1004,0.581,0.1,22,3,5
2017-05-11 23:00:00,112.1911664,15.57,75.9,4.256,7.04,1004,0.831,6.2,23,3,5
2017-05-11 23:00:00,112.1911664,15.58,75.7,7.17,8.3,1004,0.6920000000000001,0.1,23,3,5
2017-05-12 00:00:00,96.3783467,15.32,78.3,7.19,8.81,1004,0.305,7.9,0,4,5
2017-05-12 00:00:00,96.3783467,15.32,78.4,6.688,8.81,1004,0.498,1.8,0,4,5
2017-05-12 01:00:00,96.9827361,15.52,77.5,11.51,13.59,1004,1.384,0.0,1,4,5
2017-05-12 01:00:00,96.9827361,15.58,77.5,10.13,12.08,1004,0.083,0.0,1,4,5
2017-05-12 02:00:00,93.9875151,15.6,76.9,7.19,9.06,1003,0.166,0.0,2,4,5
2017-05-12 02:00:00,93.9875151,15.57,76.9,4.9060000000000015,7.3,1003,0.166,0.0,2,4,5
2017-05-12 03:00:00,86.5225615,15.28,80.0,8.28,11.07,1003,0.5539999999999999,0.6,3,4,5
2017-05-12 03:00:00,86.5225615,15.34,79.9,7.19,9.31,1003,0.332,0.6,3,4,5
2017-05-12 04:00:00,86.785049,15.14,78.4,7.69,10.31,1004,0.111,0.9,4,4,5
2017-05-12 04:00:00,86.785049,15.15,78.5,7.11,10.06,1004,0.249,0.9,4,4,5
2017-05-12 05:00:00,81.77335129999999,13.54,79.1,6.372999999999998,7.55,1005,0.249,2.2,5,4,5
2017-05-12 05:00:00,81.77335129999999,13.46,79.5,5.8279999999999985,6.792999999999998,1005,0.332,2.3,5,4,5
2017-05-12 06:00:00,79.38996479999999,14.07,82.3,6.856,8.55,1005,33.51,4.4,6,4,5
2017-05-12 06:00:00,79.38996479999999,14.08,82.4,7.04,8.05,1005,34.2,4.4,6,4,5
2017-05-12 07:00:00,135.4943294,15.24,80.0,3.312,5.7860000000000005,1006,89.4,4.4,7,4,5
2017-05-12 08:00:00,188.897459,15.34,75.2,4.151,5.7860000000000005,1007,271.1,4.4,8,4,5
2017-05-12 09:00:00,186.4930735,16.06,69.19,5.765,7.3,1008,250.5,4.4,9,4,5
2017-05-12 10:00:00,171.6429625,17.01,68.32,4.6960000000000015,5.283,1009,582.3,4.4,10,4,5
2017-05-12 11:00:00,178.3110995,17.08,64.67,5.472,6.541,1009,441.6,4.4,11,4,5
2017-05-12 12:00:00,184.32960380000003,16.86,66.37,8.47,10.57,1010,486.8,4.4,12,4,5
2017-05-12 13:00:00,185.5275013,17.61,61.22,6.436,9.56,1010,1175.0,4.5,13,4,5
2017-05-12 14:00:00,193.4582509,18.1,58.59,6.478,8.55,1011,981.0,4.5,14,4,5
2017-05-12 15:00:00,196.0672812,17.43,61.42,5.996,9.31,1011,439.5,4.5,15,4,5
2017-05-12 16:00:00,185.2369515,17.58,59.41,6.206,7.55,1011,684.6,4.5,16,4,5
2017-05-12 17:00:00,178.32560790000005,15.93,66.79,5.283,7.55,1012,128.3,4.5,17,4,5
2017-05-12 18:00:00,165.2747294,15.91,73.0,6.101,8.3,1012,71.0,4.6,18,4,5
2017-05-12 19:00:00,132.66175520000002,15.7,73.5,6.269,6.792999999999998,1013,40.89,4.6,19,4,5
2017-05-12 20:00:00,113.7261933,15.53,70.0,4.57,5.283,1014,0.664,4.6,20,4,5
2017-05-12 21:00:00,108.5955649,15.01,74.2,4.487,5.7860000000000005,1015,0.166,4.6,21,4,5
2017-05-12 22:00:00,105.5425012,14.62,72.3,3.48,4.277,1016,0.498,4.6,22,4,5
2017-05-12 23:00:00,101.1775727,14.55,74.1,2.6210000000000004,3.019,1016,0.5539999999999999,4.6,23,4,5
2017-05-13 00:00:00,102.9004452,14.44,71.8,3.92,4.277,1016,0.471,4.6,0,5,5
2017-05-13 01:00:00,94.676855,14.36,72.0,2.264,3.019,1016,1.163,0.0,1,5,5
2017-05-13 02:00:00,93.9583074,14.2,69.69,2.3480000000000003,2.767,1016,0.498,0.0,2,5,5
2017-05-13 03:00:00,89.55367170000002,14.26,67.36,2.7880000000000003,3.2710000000000004,1016,0.305,0.0,3,5,5
2017-05-13 04:00:00,85.6344947,14.47,61.41,2.7460000000000004,4.277,1016,0.498,0.0,4,5,5
2017-05-13 05:00:00,78.9342865,14.31,67.92,1.5719999999999998,1.761,1016,0.5539999999999999,0.0,5,5,5
2017-05-13 06:00:00,80.954963,14.31,74.0,2.222,2.516,1017,42.76,0.0,6,5,5
2017-05-13 07:00:00,84.16876450000002,15.65,70.5,1.321,2.013,1017,224.2,0.0,7,5,5
2017-05-13 08:00:00,96.6173535,15.87,63.43,2.579,3.522,1018,443.0,0.0,8,5,5
2017-05-13 09:00:00,105.2924222,16.53,59.51,5.22,6.289,1018,525.8,0.0,9,5,5
2017-05-13 10:00:00,113.008982,17.38,54.39,4.3610000000000015,6.0379999999999985,1019,536.9,0.0,10,5,5
2017-05-13 11:00:00,117.4920776,16.58,62.03,6.478,7.3,1019,230.5,0.0,11,5,5
2017-05-13 12:00:00,120.23550149999998,17.01,61.02,5.346,7.04,1020,572.8,0.0,12,5,5
2017-05-13 13:00:00,118.20508909999998,17.46,59.67,5.64,7.3,1020,475.3,0.0,13,5,5
2017-05-13 14:00:00,116.5671671,17.0,62.53,8.18,9.56,1020,693.4,0.0,14,5,5
2017-05-13 15:00:00,120.0823997,17.36,62.62,6.478,7.8,1020,957.0,0.3,15,5,5
2017-05-13 16:00:00,119.23079479999998,16.86,62.39,8.7,10.06,1020,404.0,0.3,16,5,5
2017-05-13 17:00:00,110.055759,16.66,64.87,7.92,9.31,1020,267.6,0.3,17,5,5
2017-05-13 18:00:00,106.0502952,16.88,61.81,4.675,6.792999999999998,1021,234.8,0.3,18,5,5
2017-05-13 19:00:00,104.0683714,16.37,68.16,4.067,5.535,1021,58.84,0.3,19,5,5
2017-05-13 20:00:00,108.5230229,15.86,72.7,3.606,5.283,1021,0.8029999999999999,0.3,20,5,5
2017-05-13 21:00:00,106.3131645,15.8,73.7,5.199,7.04,1022,0.775,0.3,21,5,5
2017-05-13 22:00:00,101.8289235,15.7,75.7,3.2710000000000004,4.277,1022,0.748,0.3,22,5,5
2017-05-13 23:00:00,100.2085643,15.71,76.2,5.3039999999999985,6.541,1022,0.581,0.3,23,5,5
2017-05-14 00:00:00,99.3802492,15.78,77.4,4.067,4.78,1022,0.5539999999999999,0.3,0,6,5
2017-05-14 01:00:00,100.4252358,15.98,79.5,4.5280000000000005,6.0379999999999985,1022,1.218,0.0,1,6,5
2017-05-14 02:00:00,98.7815868,15.86,80.1,4.067,5.032,1022,1.163,0.0,2,6,5
2017-05-14 03:00:00,97.6812392,15.85,80.1,4.885,6.0379999999999985,1022,0.249,0.0,3,6,5
2017-05-14 04:00:00,94.3887869,15.67,80.7,2.704,3.522,1022,0.637,0.0,4,6,5
2017-05-14 05:00:00,88.980399,15.34,81.7,3.25,3.522,1023,0.471,0.0,5,6,5
2017-05-14 06:00:00,82.12537090000002,15.59,81.0,2.872,3.522,1023,65.2,0.0,6,6,5
2017-05-14 06:00:00,82.12537090000002,15.55,81.0,2.914,3.2710000000000004,1023,72.2,0.0,6,6,5
2017-05-14 07:00:00,79.4644158,15.87,77.8,2.977,4.025,1024,225.5,0.0,7,6,5
2017-05-14 07:00:00,79.4644158,15.81,77.5,3.208,3.522,1024,202.2,0.0,7,6,5
2017-05-14 08:00:00,80.8093063,16.85,69.88,3.585,4.5280000000000005,1024,209.7,0.0,8,6,5
2017-05-14 08:00:00,80.8093063,16.7,70.6,3.669,4.277,1024,245.6,0.0,8,6,5
2017-05-14 09:00:00,81.903736,17.71,63.23,4.445,5.032,1025,387.3,0.0,9,6,5
2017-05-14 09:00:00,81.903736,17.68,64.14,4.067,6.541,1025,446.8,0.0,9,6,5
2017-05-14 10:00:00,84.0683511,18.16,60.04,5.912000000000001,6.792999999999998,1025,615.0,0.0,10,6,5
2017-05-14 10:00:00,84.0683511,17.91,61.15,3.669,6.289,1025,502.5,0.0,10,6,5
2017-05-14 11:00:00,88.2368435,18.4,63.29,4.298,6.541,1025,570.1,0.0,11,6,5
2017-05-14 11:00:00,88.2368435,18.31,62.25,5.4929999999999986,6.792999999999998,1026,644.3,0.0,11,6,5
2017-05-14 12:00:00,87.6177548,18.81,60.41,4.675,5.535,1026,778.0,0.0,12,6,5
2017-05-14 12:00:00,87.6177548,18.8,60.34,5.178,6.792999999999998,1026,923.0,0.0,12,6,5
2017-05-14 13:00:00,88.32637559999998,18.73,60.7,6.792999999999998,8.05,1026,981.0,0.0,13,6,5
2017-05-14 13:00:00,88.32637559999998,18.76,60.28,5.7860000000000005,7.3,1026,914.0,0.0,13,6,5
2017-05-14 14:00:00,97.7871887,19.44,56.42,6.52,7.3,1026,899.0,0.0,14,6,5
2017-05-14 14:00:00,97.7871887,20.06,55.04,3.145,3.774,1026,970.0,0.0,14,6,5
2017-05-14 15:00:00,98.6219944,19.15,59.9,5.577000000000001,7.3,1026,732.0,0.0,15,6,5
2017-05-14 15:00:00,98.6219944,19.01,58.11,8.22,9.81,1025,825.0,0.0,15,6,5
2017-05-14 16:00:00,111.1280443,18.78,62.27,6.0379999999999985,7.3,1025,664.0,0.0,16,6,5
2017-05-14 16:00:00,111.1280443,18.91,62.47,3.585,6.289,1025,683.1,0.0,16,6,5
2017-05-14 17:00:00,111.3059631,18.14,67.39,8.11,8.81,1025,469.3,0.0,17,6,5
2017-05-14 17:00:00,111.3059631,18.08,68.0,6.101,9.31,1025,482.8,0.0,17,6,5
2017-05-14 18:00:00,108.5732296,17.86,68.41,6.835,7.8,1025,137.0,0.0,18,6,5
2017-05-14 18:00:00,108.5732296,17.75,69.14,7.21,7.55,1025,134.9,0.0,18,6,5
2017-05-14 19:00:00,109.0752966,17.19,74.5,4.801,6.289,1026,65.59,0.0,19,6,5
2017-05-14 19:00:00,109.0752966,17.28,74.5,4.13,6.0379999999999985,1026,67.67,0.0,19,6,5
2017-05-14 20:00:00,102.5938598,17.12,75.6,2.2430000000000003,3.2710000000000004,1026,0.8859999999999999,0.0,20,6,5
2017-05-14 20:00:00,102.5938598,17.12,75.4,3.145,3.774,1026,0.332,0.0,20,6,5
2017-05-14 21:00:00,104.7243038,16.7,77.9,3.795,4.5280000000000005,1027,0.8029999999999999,0.0,21,6,5
2017-05-14 21:00:00,104.7243038,16.66,77.9,3.082,3.774,1027,0.415,0.0,21,6,5
2017-05-14 22:00:00,105.7752083,16.5,81.4,1.635,2.264,1027,0.775,0.0,22,6,5
2017-05-14 22:00:00,105.7752083,16.52,81.4,1.719,2.516,1027,0.526,0.0,22,6,5
2017-05-14 23:00:00,102.1456266,16.32,80.2,2.096,2.767,1027,1.052,0.0,23,6,5
2017-05-14 23:00:00,102.1456266,16.34,80.2,2.432,2.767,1027,1.08,0.0,23,6,5
2017-05-15 00:00:00,104.0521449,16.15,80.8,1.1740000000000002,1.509,1027,0.581,0.0,0,0,5
2017-05-15 00:00:00,104.0521449,16.11,80.9,1.3630000000000002,1.509,1027,0.72,0.0,0,0,5
2017-05-15 01:00:00,100.4154999,15.85,82.2,2.1590000000000003,2.516,1026,0.748,0.0,1,0,5
2017-05-15 01:00:00,100.4154999,15.82,82.3,1.53,2.013,1026,0.194,0.0,1,0,5
2017-05-15 02:00:00,95.4604995,15.73,82.0,1.5930000000000002,2.264,1026,0.0,0.0,2,0,5
2017-05-15 02:00:00,95.4604995,15.73,81.9,2.138,2.767,1026,1.467,0.0,2,0,5
2017-05-15 03:00:00,93.0606956,15.64,83.3,2.579,3.2710000000000004,1026,1.274,0.0,3,0,5
