Date,Power_kW,temp_C,HR,Hour,Weekday,Month,Cluster
2018-05-04,100.9087855,12.54,69.17,5,4,5,0
2018-05-04,127.5504077,12.77,63.75,6,4,5,0
2018-05-04,196.0508638,13.65,57.68,7,4,5,2
2018-05-04,280.8274539,14.18,46.24,8,4,5,2
2018-05-04,285.17233789999995,14.32,41.27,9,4,5,1
2018-05-04,317.2748455,15.26,41.61,10,4,5,1
2018-05-04,339.1689756,16.06,37.66,11,4,5,1
2018-05-04,351.36557660000005,16.95,33.13,12,4,5,1
2018-05-04,360.2641892,18.48,29.46,13,4,5,1
2018-05-04,353.4032432,19.51,26.38,14,4,5,1
2018-05-04,330.3253422,19.72,25.71,15,4,5,1
2018-05-04,308.5831685,20.79,22.79,16,4,5,1
2018-05-04,265.92789980000003,20.53,23.83,17,4,5,2
2018-05-04,233.837228,19.21,34.01,18,4,5,2
2018-05-04,193.4005991,17.82,39.17,19,4,5,0
2018-05-04,145.4572095,16.77,39.14,20,4,5,0
2018-05-04,118.1111663,16.44,41.93,21,4,5,0
2018-05-04,115.639584,16.25,42.89,22,4,5,0
2018-05-04,109.1466932,16.05,43.37,23,4,5,0
2018-05-05,101.2861948,16.65,39.62,0,5,5,0
2018-05-05,94.43097579999998,16.18,41.58,1,5,5,0
2018-05-05,92.8367699,16.44,41.54,2,5,5,0
2018-05-05,92.8799133,15.46,46.13,3,5,5,0
2018-05-05,94.1262994,14.79,48.09,4,5,5,0
2018-05-05,88.12058540000002,13.12,65.34,5,5,5,0
2018-05-05,87.3802752,14.25,52.15,6,5,5,0
2018-05-05,97.0319883,15.02,48.3,7,5,5,0
2018-05-05,104.492933,16.26,45.83,8,5,5,2
2018-05-05,119.3210905,17.41,44.75,9,5,5,1
2018-05-05,122.9451361,17.81,42.77,10,5,5,1
2018-05-05,123.9977587,18.61,41.95,11,5,5,1
2018-05-05,131.1515453,20.88,31.41,12,5,5,1
2018-05-05,125.01372849999998,23.05,27.19,13,5,5,1
2018-05-05,125.98693670000002,22.74,30.53,14,5,5,1
2018-05-05,122.1525193,21.65,30.95,15,5,5,1
2018-05-05,121.81405359999998,21.48,30.37,16,5,5,1
2018-05-05,113.9881081,20.61,31.62,17,5,5,2
2018-05-05,111.0881462,20.97,31.39,18,5,5,2
2018-05-05,111.5686415,19.72,34.23,19,5,5,0
2018-05-05,104.540658,18.28,36.24,20,5,5,0
2018-05-05,102.8609289,17.93,35.4,21,5,5,0
2018-05-05,99.7158514,17.78,33.62,22,5,5,0
2018-05-05,99.8870887,17.67,32.81,23,5,5,0
2018-05-06,97.7127377,17.24,36.74,0,6,5,0
2018-05-06,96.7784731,16.93,37.55,1,6,5,0
2018-05-06,95.835618,17.12,36.78,2,6,5,0
2018-05-06,94.3574793,16.4,39.84,3,6,5,0
2018-05-06,94.7079717,15.92,43.02,4,6,5,0
2018-05-06,89.8006963,15.99,42.54,5,6,5,0
2018-05-06,88.7413922,16.65,39.51,6,6,5,0
2018-05-06,87.48011590000002,17.41,43.84,7,6,5,0
2018-05-06,89.5154917,18.81,37.83,8,6,5,2
2018-05-06,91.024938,21.11,32.68,9,6,5,1
2018-05-06,95.8997604,20.86,31.25,10,6,5,1
2018-05-06,96.2681974,22.64,31.36,11,6,5,1
2018-05-06,98.8083128,22.9,29.48,12,6,5,1
2018-05-06,100.8553335,24.77,26.58,13,6,5,1
2018-05-06,102.6524661,26.1,23.65,14,6,5,1
2018-05-06,101.8650036,24.92,27.66,15,6,5,0
2018-05-06,105.7469551,23.68,34.52,16,6,5,1
2018-05-06,106.1694168,23.61,30.22,17,6,5,2
2018-05-06,109.6615505,21.82,32.6,18,6,5,2
2018-05-06,105.7969709,20.25,34.39,19,6,5,0
2018-05-06,104.5461941,18.82,40.09,20,6,5,0
2018-05-06,105.7977345,18.22,37.71,21,6,5,0
2018-05-06,106.80435020000002,17.64,34.27,22,6,5,0
2018-05-06,104.2602259,17.72,36.26,23,6,5,0
2018-05-07,99.7462045,17.09,40.43,0,0,5,0
2018-05-07,106.2537946,17.82,36.76,1,0,5,0
2018-05-07,107.4051125,17.75,35.39,2,0,5,0
2018-05-07,104.9929001,17.43,40.34,3,0,5,0
2018-05-07,105.067542,16.54,46.43,4,0,5,0
2018-05-07,109.1363846,16.43,47.03,5,0,5,0
2018-05-07,120.4485459,15.4,62.07,6,0,5,0
2018-05-07,196.401738,16.61,52.74,7,0,5,0
2018-05-07,294.5661451,17.38,50.13,8,0,5,2
2018-05-07,320.278657,20.07,42.25,9,0,5,1
2018-05-07,324.0218242,19.88,44.88,10,0,5,1
2018-05-07,342.0504202,22.35,40.7,11,0,5,1
2018-05-07,371.1905416,22.94,41.06,12,0,5,1
2018-05-07,367.7900399,24.76,36.54,13,0,5,1
2018-05-07,382.1396111,23.21,39.6,14,0,5,1
2018-05-07,371.0477484,22.34,41.67,15,0,5,1
2018-05-07,391.8569938,21.01,44.85,16,0,5,2
2018-05-07,337.5573978,20.09,54.88,17,0,5,0
2018-05-07,291.5380893,18.64,55.06,18,0,5,0
2018-05-07,224.7196531,18.53,55.73,19,0,5,0
2018-05-07,173.3120012,18.31,60.26,20,0,5,0
2018-05-07,145.4155933,17.66,65.86,21,0,5,0
2018-05-07,135.8135142,17.58,63.39,22,0,5,0
2018-05-07,130.268251,16.71,64.59,23,0,5,0
2018-05-08,114.5789436,16.58,56.51,0,1,5,0
2018-05-08,101.2371335,16.08,59.26,1,1,5,0
2018-05-08,97.2217429,14.77,68.21,2,1,5,0
2018-05-08,96.2429986,14.14,74.9,3,1,5,0
2018-05-08,96.6721418,13.94,76.6,4,1,5,0
2018-05-08,101.7189651,13.72,78.0,5,1,5,0
2018-05-08,120.7978929,14.22,76.3,6,1,5,0
2018-05-08,206.9921064,13.86,80.5,7,1,5,0
2018-05-08,282.3088379,13.93,80.6,8,1,5,2
2018-05-08,318.6023641000001,14.85,74.7,9,1,5,2
2018-05-08,332.5040839,16.78,65.49,10,1,5,1
2018-05-08,358.33819910000005,17.03,63.13,11,1,5,1
2018-05-08,460.8887246000001,17.95,57.83,12,1,5,1
2018-05-08,380.9735939,17.82,58.4,13,1,5,1
2018-05-08,363.6736632,16.95,61.85,14,1,5,1
2018-05-08,366.457367,16.13,62.37,15,1,5,1
2018-05-08,358.1369905,16.99,58.26,16,1,5,1
2018-05-08,342.9348599,16.94,55.91,17,1,5,2
2018-05-08,289.1340856,14.85,61.99,18,1,5,2
2018-05-08,224.57399640000003,14.07,66.48,19,1,5,0
2018-05-08,162.4308921,13.75,70.4,20,1,5,0
2018-05-08,134.36935569999997,13.66,71.8,21,1,5,0
2018-05-08,123.1009105,13.96,73.2,22,1,5,0
2018-05-08,113.9228203,13.64,78.5,23,1,5,0
2018-05-09,103.3496329,13.64,78.6,0,2,5,0
2018-05-09,97.1768814,13.48,79.9,1,2,5,0
2018-05-09,96.7015404,13.44,79.9,2,2,5,0
2018-05-09,92.6779411,13.0,81.4,3,2,5,0
2018-05-09,90.9375058,13.02,81.5,4,2,5,0
2018-05-09,103.5989483,12.93,81.3,5,2,5,0
2018-05-09,133.0359192,12.78,82.3,6,2,5,0
2018-05-09,205.8165442,13.04,81.1,7,2,5,0
2018-05-09,270.9701415,13.22,79.8,8,2,5,0
2018-05-09,330.688434,13.51,76.2,9,2,5,2
2018-05-09,341.1388727,13.65,76.2,10,2,5,2
2018-05-09,365.5427651,13.43,74.4,11,2,5,2
2018-05-09,363.404876,13.96,68.07,12,2,5,2
2018-05-09,345.4308774,14.94,59.04,13,2,5,1
2018-05-09,346.4888452,16.75,51.07,14,2,5,1
2018-05-09,346.7780587,15.75,55.24,15,2,5,1
2018-05-09,331.831925,14.36,57.09,16,2,5,2
2018-05-09,333.366761,13.89,60.22,17,2,5,2
2018-05-09,277.3322658,14.14,54.76,18,2,5,2
2018-05-09,217.7785291,13.16,61.65,19,2,5,0
2018-05-09,173.64130369999995,12.75,64.53,20,2,5,0
2018-05-09,143.5155656,12.78,66.73,21,2,5,0
2018-05-09,141.9696574,12.49,67.34,22,2,5,0
2018-05-09,132.526598,12.65,66.63,23,2,5,0
2018-05-10,121.62563529999998,12.64,66.89,0,3,5,0
2018-05-10,103.7037524,12.38,68.53,1,3,5,0
2018-05-10,99.0368201,12.45,69.11,2,3,5,0
2018-05-10,96.0988691,12.3,68.98,3,3,5,0
2018-05-10,94.2536297,12.32,71.0,4,3,5,0
2018-05-10,103.1644599,12.52,71.2,5,3,5,0
2018-05-10,117.3191222,12.63,71.9,6,3,5,0
2018-05-10,159.1804378,13.01,70.5,7,3,5,2
2018-05-10,242.02302000000003,13.58,65.79,8,3,5,2
2018-05-10,286.0321515,14.79,59.9,9,3,5,1
2018-05-10,334.1393333000001,16.34,53.3,10,3,5,1
2018-05-10,326.9305675,15.52,58.29,11,3,5,1
2018-05-10,343.5098507,17.56,48.91,12,3,5,1
2018-05-10,332.9000105,18.74,45.81,13,3,5,1
2018-05-10,346.8525097,17.86,50.01,14,3,5,1
2018-05-10,342.05003839999995,18.15,49.66,15,3,5,1
2018-05-10,350.6796729,19.15,46.83,16,3,5,1
2018-05-10,332.62530539999995,19.4,45.46,17,3,5,2
2018-05-10,287.5992496,16.83,58.23,18,3,5,2
2018-05-10,217.6954876,15.53,61.85,19,3,5,0
2018-05-10,191.4606733,13.57,67.88,20,3,5,0
2018-05-10,156.9612253,12.91,70.5,21,3,5,0
2018-05-10,154.8219999,12.88,70.4,22,3,5,0
2018-05-10,136.63552959999998,12.6,72.4,23,3,5,0
2018-05-11,124.1420791,12.41,74.0,0,4,5,0
2018-05-11,105.6379512,12.05,75.0,1,4,5,0
2018-05-11,102.1752161,11.94,75.3,2,4,5,0
2018-05-11,98.8144216,11.69,75.0,3,4,5,0
2018-05-11,99.8519631,11.45,75.0,4,4,5,0
2018-05-11,107.4123667,11.43,74.7,5,4,5,0
2018-05-11,114.3790713,11.55,72.8,6,4,5,0
2018-05-11,171.83577150000005,12.04,69.48,7,4,5,0
2018-05-11,245.247321,13.45,63.94,8,4,5,2
2018-05-11,308.1599432,15.15,56.77,9,4,5,1
2018-05-11,340.6944575,15.09,56.39,10,4,5,1
2018-05-11,326.7957921,17.09,49.38,11,4,5,1
2018-05-11,322.2874977,17.3,50.1,12,4,5,1
2018-05-11,322.4539625,18.5,43.62,13,4,5,1
2018-05-11,311.9168552,18.07,44.8,14,4,5,1
2018-05-11,323.63296089999994,17.32,47.4,15,4,5,1
2018-05-11,320.19771539999994,17.35,45.81,16,4,5,1
2018-05-11,300.6279837,16.22,56.76,17,4,5,2
2018-05-11,261.7366903,15.52,61.47,18,4,5,2
2018-05-11,202.0756678,14.78,67.26,19,4,5,0
2018-05-11,150.0624811,14.23,74.3,20,4,5,0
2018-05-11,120.43842820000002,14.48,76.7,21,4,5,0
2018-05-11,119.1504259,14.2,83.1,22,4,5,0
2018-05-11,115.1806604,13.48,82.2,23,4,5,0
2018-05-12,105.4690047,12.91,79.2,0,5,5,0
2018-05-12,96.4287443,12.66,70.9,1,5,5,0
2018-05-12,93.7761888,12.11,70.1,2,5,5,0
2018-05-12,89.9026369,11.91,61.15,3,5,5,0
2018-05-12,86.8010846,11.62,61.76,4,5,5,0
2018-05-12,88.190073,11.74,60.11,5,5,5,0
2018-05-12,86.7462963,11.3,57.61,6,5,5,0
2018-05-12,100.1100599,11.97,57.65,7,5,5,2
2018-05-12,104.5238588,12.86,57.38,8,5,5,2
2018-05-12,109.17571,12.9,56.75,9,5,5,1
2018-05-12,126.0411523,14.72,47.48,10,5,5,1
2018-05-12,127.9375529,14.97,44.54,11,5,5,2
2018-05-12,129.7915737,15.68,40.96,12,5,5,1
2018-05-12,126.9834347,14.95,41.11,13,5,5,1
2018-05-12,119.6778826,15.38,38.75,14,5,5,2
2018-05-12,122.1826815,14.33,44.24,15,5,5,1
2018-05-12,119.0091599,14.4,39.83,16,5,5,1
2018-05-12,113.56621909999998,14.75,36.61,17,5,5,2
2018-05-12,110.0733218,13.27,43.11,18,5,5,2
2018-05-12,106.26104879999998,12.72,40.57,19,5,5,0
2018-05-12,104.7120862,11.71,50.48,20,5,5,0
2018-05-12,101.4778584,11.19,55.18,21,5,5,0
2018-05-12,102.2471854,11.02,57.25,22,5,5,0
2018-05-12,101.3291473,10.91,56.35,23,5,5,0
2018-05-13,100.7845096,10.89,56.46,0,6,5,0
2018-05-13,97.3280742,10.52,59.04,1,6,5,0
2018-05-13,93.4583403,10.03,62.7,2,6,5,0
2018-05-13,90.9907669,10.25,61.56,3,6,5,0
2018-05-13,90.1647426,9.98,62.66,4,6,5,0
2018-05-13,86.78886700000002,9.81,64.82,5,6,5,0
2018-05-13,85.1351003,9.95,65.56,6,6,5,0
2018-05-13,84.5723271,10.64,64.42,7,6,5,0
2018-05-13,86.0298486,11.83,59.83,8,6,5,2
2018-05-13,86.08635500000003,13.14,51.25,9,6,5,1
2018-05-13,90.01393159999998,13.64,47.47,10,6,5,1
2018-05-13,93.5350821,14.53,42.74,11,6,5,1
2018-05-13,92.5382023,15.78,40.9,12,6,5,1
2018-05-13,93.7275093,15.88,38.85,13,6,5,1
2018-05-13,101.8873389,15.86,42.47,14,6,5,2
2018-05-13,105.8532864,16.24,40.06,15,6,5,1
2018-05-13,106.9986864,16.52,39.04,16,6,5,1
2018-05-13,106.5515986,15.58,43.42,17,6,5,2
2018-05-13,105.2992946,14.78,51.42,18,6,5,2
2018-05-13,107.5104893,14.29,51.59,19,6,5,0
2018-05-13,105.0581879,13.03,57.32,20,6,5,0
2018-05-13,108.6682978,12.35,66.32,21,6,5,0
2018-05-13,106.8595203,12.01,68.95,22,6,5,0
2018-05-13,109.7224476,11.88,67.43,23,6,5,0
2018-05-14,109.21389,11.74,66.61,0,0,5,0
2018-05-14,99.7943113,11.55,69.31,1,0,5,0
2018-05-14,96.7933633,11.33,72.3,2,0,5,0
2018-05-14,92.063434,11.46,69.63,3,0,5,0
2018-05-14,93.6074332,11.48,71.2,4,0,5,0
2018-05-14,101.2359881,11.45,74.6,5,0,5,0
2018-05-14,114.4010248,11.93,71.6,6,0,5,0
2018-05-14,174.41349419999997,12.68,69.67,7,0,5,2
2018-05-14,236.8429485,13.49,67.54,8,0,5,2
2018-05-14,297.989173,14.15,66.19,9,0,5,2
2018-05-14,327.6920676000001,16.25,58.22,10,0,5,1
2018-05-14,343.7910464,16.87,57.9,11,0,5,1
2018-05-14,358.2635572,16.7,59.65,12,0,5,1
2018-05-14,341.581188,16.82,59.79,13,0,5,1
2018-05-14,341.2131328000001,16.4,59.72,14,0,5,1
2018-05-14,340.9199104,16.95,57.91,15,0,5,1
2018-05-14,328.7133826000001,16.95,56.59,16,0,5,1
2018-05-14,302.2357435,16.58,59.57,17,0,5,2
2018-05-14,277.8623951,15.23,64.39,18,0,5,2
2018-05-14,233.2122214,14.19,69.84,19,0,5,0
2018-05-14,166.382713,13.89,74.1,20,0,5,0
2018-05-14,142.1819382,13.62,75.9,21,0,5,0
2018-05-14,136.2352123,13.64,76.4,22,0,5,0
2018-05-14,124.3245795,13.57,77.2,23,0,5,0
2018-05-15,113.0897327,13.78,76.2,0,1,5,0
2018-05-15,98.4839737,13.87,74.6,1,1,5,0
2018-05-15,98.6466205,14.01,73.2,2,1,5,0
2018-05-15,98.1978146,13.98,69.8,3,1,5,0
2018-05-15,98.3864238,13.49,74.1,4,1,5,0
2018-05-15,100.77401009999998,13.46,71.5,5,1,5,0
2018-05-15,113.1416575,13.5,66.29,6,1,5,0
2018-05-15,168.8264239,14.35,62.96,7,1,5,2
2018-05-15,245.4754465,15.93,58.72,8,1,5,2
2018-05-15,283.8578005,17.7,45.13,9,1,5,1
2018-05-15,327.6491151,18.02,47.57,10,1,5,1
2018-05-15,329.583123,19.91,37.68,11,1,5,1
2018-05-15,338.6422825,22.16,29.59,12,1,5,1
2018-05-15,343.1213692,22.84,24.88,13,1,5,1
2018-05-15,335.2276542,23.3,23.31,14,1,5,1
2018-05-15,333.6578835,23.63,32.76,15,1,5,1
2018-05-15,356.4249993,22.86,28.97,16,1,5,1
2018-05-15,319.5415921,21.14,29.15,17,1,5,2
2018-05-15,271.24675560000003,19.58,31.16,18,1,5,2
2018-05-15,200.162468,17.95,34.91,19,1,5,0
2018-05-15,170.91563349999996,16.72,37.86,20,1,5,0
2018-05-15,141.4217744,16.54,41.3,21,1,5,0
2018-05-15,133.4959882,16.47,44.47,22,1,5,0
2018-05-15,131.0144791,16.31,47.77,23,1,5,0
2018-05-16,121.3075959,16.27,49.64,0,2,5,0
2018-05-16,105.8758126,16.63,47.62,1,2,5,0
2018-05-16,104.21231,16.71,47.44,2,2,5,0
2018-05-16,101.3428921,16.12,51.64,3,2,5,0
2018-05-16,105.0314619,15.65,53.43,4,2,5,0
2018-05-16,111.6679095,15.52,53.9,5,2,5,0
2018-05-16,126.7759264,16.39,48.02,6,2,5,0
2018-05-16,178.3847869,17.12,46.94,7,2,5,2
2018-05-16,236.50925530000004,18.33,40.79,8,2,5,2
2018-05-16,284.2283374,19.02,37.29,9,2,5,1
2018-05-16,320.51670930000006,21.21,34.27,10,2,5,1
2018-05-16,347.8451897,22.14,33.33,11,2,5,1
2018-05-16,368.4692621,23.94,27.33,12,2,5,1
2018-05-16,358.3294177,25.35,25.31,13,2,5,1
2018-05-16,360.926994,26.27,23.66,14,2,5,1
2018-05-16,352.7952267,26.8,22.18,15,2,5,1
2018-05-16,365.6277156,26.89,21.78,16,2,5,1
2018-05-16,332.62377819999995,25.23,31.0,17,2,5,2
2018-05-16,290.8052242,24.71,29.28,18,2,5,2
2018-05-16,213.3053603,23.56,30.65,19,2,5,0
2018-05-16,181.7245824,21.2,31.48,20,2,5,0
2018-05-16,159.0660887,21.16,28.28,21,2,5,0
2018-05-16,143.7578177,20.92,27.52,22,2,5,0
2018-05-16,136.0851649,20.83,28.37,23,2,5,0
2018-05-17,122.7061293,20.81,27.53,0,3,5,0
2018-05-17,108.4779705,20.48,28.12,1,3,5,0
2018-05-17,106.4177777,20.36,28.32,2,3,5,0
2018-05-17,104.6080457,19.83,30.35,3,3,5,0
2018-05-17,102.0452132,19.12,32.16,4,3,5,0
2018-05-17,100.0403814,18.32,37.04,5,3,5,0
2018-05-17,125.7945095,17.83,44.42,6,3,5,0
2018-05-17,186.515027,18.55,47.15,7,3,5,2
2018-05-17,238.4394452,19.35,47.04,8,3,5,2
2018-05-17,304.5400974,20.32,39.76,9,3,5,1
2018-05-17,341.7270356,21.48,35.98,10,3,5,1
2018-05-17,366.2000338,24.11,32.18,11,3,5,1
2018-05-17,378.2578505,24.35,31.65,12,3,5,1
2018-05-17,383.8563748,22.79,36.41,13,3,5,1
2018-05-17,383.6507755,21.78,38.01,14,3,5,1
2018-05-17,392.6912268,22.27,36.01,15,3,5,1
2018-05-17,390.7012852,22.08,36.78,16,3,5,1
2018-05-17,372.1458052,22.76,35.37,17,3,5,2
2018-05-17,319.4383152,23.42,33.71,18,3,5,2
2018-05-17,246.3383145,20.84,41.33,19,3,5,0
2018-05-17,214.1661284,19.4,43.8,20,3,5,0
2018-05-17,176.2257079,18.51,46.45,21,3,5,0
2018-05-17,168.0024995,17.73,47.87,22,3,5,0
2018-05-17,161.6184217,17.7,45.43,23,3,5,0
2018-05-18,154.18305759999996,16.93,50.31,0,4,5,0
2018-05-18,145.8903616,15.59,59.46,1,4,5,0
2018-05-18,145.8651628,14.44,67.89,2,4,5,0
2018-05-18,137.70800580000002,14.4,67.22,3,4,5,0
2018-05-18,134.8760043,13.82,74.9,4,4,5,0
2018-05-18,140.10494619999997,13.64,75.4,5,4,5,0
2018-05-18,161.3641429,13.41,80.9,6,4,5,0
2018-05-18,232.2239321,14.17,78.0,7,4,5,2
2018-05-18,285.3510203,14.8,71.9,8,4,5,2
2018-05-18,339.8487705,17.58,62.06,9,4,5,1
2018-05-18,384.0894637,17.51,63.76,10,4,5,1
2018-05-18,393.0758903,17.28,63.83,11,4,5,1
2018-05-18,388.1021817,19.91,49.29,12,4,5,1
2018-05-18,373.6686145,20.25,50.05,13,4,5,1
2018-05-18,377.917094,18.02,58.27,14,4,5,1
2018-05-18,396.1121548,17.86,58.89,15,4,5,1
2018-05-18,379.6481752,17.42,61.42,16,4,5,1
2018-05-18,347.9797742,18.43,57.96,17,4,5,2
2018-05-18,317.7177335,17.67,62.51,18,4,5,2
2018-05-18,239.9443099,18.25,61.07,19,4,5,0
2018-05-18,178.3677968,18.02,61.56,20,4,5,0
2018-05-18,155.4357434,17.32,61.18,21,4,5,0
2018-05-18,141.38779419999997,14.89,77.4,22,4,5,0
2018-05-18,133.58074779999998,14.72,78.6,23,4,5,0
2018-05-19,123.29028329999998,14.69,77.0,0,5,5,0
2018-05-19,121.1575485,13.77,81.5,1,5,5,0
2018-05-19,117.980018,13.57,83.5,2,5,5,0
2018-05-19,118.672985,14.12,82.1,3,5,5,0
2018-05-19,112.2824166,13.62,86.0,4,5,5,0
2018-05-19,106.1375365,13.5,85.8,5,5,5,0
2018-05-19,104.7206767,14.28,81.1,6,5,5,0
2018-05-19,113.8195434,16.29,69.51,7,5,5,2
2018-05-19,122.3168842,15.47,73.3,8,5,5,2
2018-05-19,126.1072037,17.03,63.32,9,5,5,1
2018-05-19,134.4384615,20.04,51.38,10,5,5,1
2018-05-19,137.2561455,20.13,47.38,11,5,5,1
2018-05-19,136.5954406,21.73,41.6,12,5,5,1
2018-05-19,137.8826793,24.52,30.51,13,5,5,1
2018-05-19,141.0869358,24.69,33.24,14,5,5,2
2018-05-19,141.90570590000004,22.94,40.93,15,5,5,1
2018-05-19,138.7379113,22.31,42.04,16,5,5,1
2018-05-19,135.932254,21.6,45.8,17,5,5,2
2018-05-19,133.75103059999998,20.37,48.16,18,5,5,2
2018-05-19,131.0097066,20.08,47.42,19,5,5,0
2018-05-19,123.67208329999998,19.29,48.09,20,5,5,0
2018-05-19,123.9019269,18.26,53.09,21,5,5,0
2018-05-19,118.7134558,17.54,56.47,22,5,5,0
2018-05-19,123.8723374,17.65,54.48,23,5,5,0
2018-05-20,119.99076770000002,17.11,55.13,0,6,5,0
2018-05-20,117.3693289,17.05,53.95,1,6,5,0
2018-05-20,117.1087504,17.23,50.98,2,6,5,0
2018-05-20,116.8252639,16.88,51.69,3,6,5,0
2018-05-20,116.2936074,15.29,59.42,4,6,5,0
2018-05-20,109.8308788,14.46,63.58,5,6,5,0
2018-05-20,108.2084197,14.04,67.03,6,6,5,0
2018-05-20,102.9655421,14.66,67.71,7,6,5,0
2018-05-20,105.8511865,16.57,61.65,8,6,5,1
2018-05-20,105.061815,19.1,53.71,9,6,5,1
2018-05-20,111.6047216,19.58,51.45,10,6,5,1
2018-05-20,114.7574351,20.9,43.97,11,6,5,1
2018-05-20,116.3566044,21.26,44.24,12,6,5,1
2018-05-20,116.95431229999998,22.85,40.28,13,6,5,1
2018-05-20,118.7583173,22.17,42.36,14,6,5,2
2018-05-20,123.4164682,21.81,46.2,15,6,5,1
2018-05-20,125.2794613,21.52,43.69,16,6,5,1
2018-05-20,128.3657416,19.56,50.49,17,6,5,2
2018-05-20,126.8509501,19.12,48.97,18,6,5,2
2018-05-20,125.8456707,16.39,62.78,19,6,5,0
2018-05-20,121.7880912,14.78,70.9,20,6,5,0
2018-05-20,124.6655269,14.0,77.6,21,6,5,0
2018-05-20,119.287683,13.66,77.7,22,6,5,0
2018-05-20,117.1200135,13.51,77.9,23,6,5,0
2018-05-21,115.1006733,12.98,81.4,0,0,5,0
2018-05-21,101.8625219,12.61,83.8,1,0,5,0
2018-05-21,101.0168349,12.4,85.2,2,0,5,0
2018-05-21,96.1023053,12.47,83.4,3,0,5,0
2018-05-21,98.9131169,11.92,80.8,4,0,5,0
2018-05-21,106.955543,11.82,78.8,5,0,5,0
2018-05-21,117.17461090000002,12.46,76.3,6,0,5,0
2018-05-21,186.4193861,14.13,66.16,7,0,5,2
2018-05-21,253.9340346,15.91,57.24,8,0,5,2
2018-05-21,317.124989,16.2,59.19,9,0,5,1
2018-05-21,344.043798,16.98,55.38,10,0,5,1
2018-05-21,371.2919095,17.1,55.21,11,0,5,1
2018-05-21,372.32162410000007,16.95,56.57,12,0,5,1
2018-05-21,377.1804109,17.17,54.55,13,0,5,1
2018-05-21,372.4027566,16.52,60.44,14,0,5,1
2018-05-21,381.280752,16.14,61.36,15,0,5,1
2018-05-21,374.8268048,16.56,61.12,16,0,5,1
2018-05-21,352.93859260000005,16.9,61.45,17,0,5,2
2018-05-21,287.0674022,16.25,62.33,18,0,5,2
2018-05-21,214.9824168,14.6,67.94,19,0,5,0
2018-05-21,166.0100762,13.87,74.5,20,0,5,0
2018-05-21,139.0910763,13.86,73.4,21,0,5,0
2018-05-21,129.00831100000002,13.45,74.6,22,0,5,0
2018-05-21,124.9411865,13.5,75.5,23,0,5,0
2018-05-22,110.35719009999998,13.53,76.6,0,1,5,0
2018-05-22,107.3190166,13.67,75.1,1,1,5,0
2018-05-22,102.2252319,13.8,74.0,2,1,5,0
2018-05-22,99.5241878,13.8,74.7,3,1,5,0
2018-05-22,99.0517103,13.83,73.1,4,1,5,0
2018-05-22,109.6825495,13.94,73.6,5,1,5,0
2018-05-22,118.1638547,14.1,73.1,6,1,5,0
2018-05-22,181.8654666,14.02,74.2,7,1,5,0
2018-05-22,238.8430078,14.39,75.5,8,1,5,0
2018-05-22,305.963066,14.52,74.1,9,1,5,2
2018-05-22,351.6227189,15.47,62.63,10,1,5,2
2018-05-22,369.5321933,15.64,62.32,11,1,5,2
2018-05-22,359.9249599,16.7,56.34,12,1,5,1
2018-05-22,365.61530710000005,17.12,54.58,13,1,5,1
2018-05-22,352.2362715,18.03,50.39,14,1,5,2
2018-05-22,345.8247041,18.57,47.45,15,1,5,2
2018-05-22,353.3948436,16.95,58.33,16,1,5,2
2018-05-22,334.2471918,16.74,63.37,17,1,5,2
2018-05-22,307.5860978,15.45,70.3,18,1,5,2
2018-05-22,219.77171600000003,15.75,70.3,19,1,5,0
2018-05-22,170.7172884,15.02,75.0,20,1,5,0
2018-05-22,146.9647468,14.81,78.8,21,1,5,0
2018-05-22,149.6325743,14.67,80.8,22,1,5,0
2018-05-22,143.077641,14.56,82.2,23,1,5,0
2018-05-23,130.3257119,15.02,79.2,0,2,5,0
2018-05-23,112.1434414,14.85,81.4,1,2,5,0
2018-05-23,109.7583368,14.8,81.8,2,2,5,0
2018-05-23,110.1456729,15.01,81.0,3,2,5,0
2018-05-23,105.2359158,15.06,81.1,4,2,5,0
2018-05-23,111.2099404,14.63,83.8,5,2,5,0
2018-05-23,124.1073353,14.55,83.5,6,2,5,0
2018-05-23,188.7787192,14.84,82.9,7,2,5,0
2018-05-23,251.5907371,16.34,76.1,8,2,5,2
2018-05-23,304.9469053,18.08,64.94,9,2,5,1
2018-05-23,358.3009736,19.03,59.16,10,2,5,1
2018-05-23,382.9307007,20.23,52.2,11,2,5,1
2018-05-23,397.123543,19.12,59.06,12,2,5,1
2018-05-23,379.5804057,19.45,56.72,13,2,5,1
2018-05-23,379.1277818,18.41,60.34,14,2,5,1
2018-05-23,379.1338906,19.03,56.93,15,2,5,2
2018-05-23,378.4441689,19.28,57.72,16,2,5,2
2018-05-23,364.9788465,18.76,58.16,17,2,5,2
2018-05-23,319.0693055000001,17.65,59.59,18,2,5,2
2018-05-23,260.71213,16.67,60.63,19,2,5,0
2018-05-23,198.9508257,16.38,59.57,20,2,5,0
2018-05-23,160.8660848,15.34,68.06,21,2,5,0
2018-05-23,151.6690955,15.33,71.3,22,2,5,0
2018-05-23,140.5911685,15.41,73.3,23,2,5,0
2018-05-24,128.9981933,15.66,72.6,0,3,5,0
2018-05-24,109.847678,15.83,71.5,1,3,5,0
2018-05-24,110.1830893,15.63,71.5,2,3,5,0
